,hhcode,age,idc,sex,marital_status,ever_admitted,currently_enrolled,region,subprovince code,province,subprovince,year
12366,1372020213,12,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12367,1372020213,9,53,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12368,1372020213,8,54,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12369,1372020213,4,55,female,1,no,no,rural,1372,Punjab,Islamabad,2011
12370,1372020214,12,4,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12371,1372020214,14,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12372,1372020214,10,54,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12373,1372020216,10,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12374,1372020216,12,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12375,1372020216,7,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12376,1372020216,5,54,female,1,no,no,rural,1372,Punjab,Islamabad,2011
12377,1372030102,5,52,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12378,1372030102,4,53,female,1,no,no,rural,1372,Punjab,Islamabad,2011
12379,1372030103,15,4,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12380,1372030103,14,5,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12381,1372030103,9,53,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12382,1372030104,14,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12383,1372030104,4,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12384,1372030105,15,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12385,1372030105,13,4,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12386,1372030105,4,52,male,1,no,no,rural,1372,Punjab,Islamabad,2011
12387,1372030105,14,56,female,1,yes,no,rural,1372,Punjab,Islamabad,2011
12388,1372030106,10,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12389,1372030106,9,52,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12390,1372030106,6,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12391,1372030107,6,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12392,1372030108,12,4,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12393,1372030108,10,5,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12394,1372030108,15,53,female,1,no,no,rural,1372,Punjab,Islamabad,2011
12395,1372030108,8,55,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12396,1372030108,4,56,female,1,no,no,rural,1372,Punjab,Islamabad,2011
12397,1372030108,7,58,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12398,1372030108,5,59,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12399,1372030108,5,61,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12400,1372030109,13,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12401,1372030109,15,53,female,1,yes,no,rural,1372,Punjab,Islamabad,2011
12402,1372030109,11,54,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12403,1372030109,8,55,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12404,1372030110,12,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12405,1372030110,9,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12406,1372030110,7,54,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12407,1372030110,4,55,male,1,no,no,rural,1372,Punjab,Islamabad,2011
12408,1372030111,14,53,female,1,no,no,rural,1372,Punjab,Islamabad,2011
12409,1372030113,15,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12410,1372030113,13,52,female,1,no,no,rural,1372,Punjab,Islamabad,2011
12411,1372030113,8,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12412,1372030113,7,54,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12413,1372030115,14,2,male,1,yes,no,rural,1372,Punjab,Islamabad,2011
12414,1372030201,9,52,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12415,1372030201,7,53,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12416,1372030202,6,52,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12417,1372030203,14,6,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12418,1372030204,7,52,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12419,1372030204,5,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12420,1372030205,14,1,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12421,1372030205,12,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12422,1372030205,8,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12423,1372030205,6,54,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12424,1372030206,15,3,male,1,yes,no,rural,1372,Punjab,Islamabad,2011
12425,1372030206,13,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12426,1372030207,15,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12427,1372030207,13,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12428,1372030207,10,54,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12429,1372030207,8,55,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12430,1372030208,12,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12431,1372030208,10,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12432,1372030208,6,54,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12433,1372030208,4,55,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12434,1372030210,15,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12435,1372030210,10,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12436,1372030211,9,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12437,1372030211,7,53,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12438,1372030212,15,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12439,1372030214,14,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12440,1372030214,12,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12441,1372030214,10,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12442,1372030214,7,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12443,1372040102,5,55,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12444,1372040103,15,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12445,1372040103,13,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12446,1372040105,11,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12447,1372040105,10,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12448,1372040105,7,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12449,1372040107,13,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12450,1372040107,11,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12451,1372040107,15,54,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12452,1372040109,12,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12453,1372040109,8,53,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12454,1372040109,6,54,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12455,1372040110,13,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12456,1372040110,11,55,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12457,1372040111,13,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12458,1372040111,11,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12459,1372040111,9,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12460,1372040112,12,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12461,1372040112,9,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12462,1372040112,6,54,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12463,1372040113,10,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12464,1372040113,8,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12465,1372040113,5,54,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12466,1372040114,13,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12467,1372040115,4,52,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12468,1372040116,12,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12469,1372040116,10,4,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12470,1372040116,15,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12471,1372040201,14,5,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12472,1372040201,8,56,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12473,1372040201,5,57,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12474,1372040202,15,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12475,1372040203,13,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12476,1372040203,11,54,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12477,1372040203,7,55,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12478,1372040203,5,56,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12479,1372040204,15,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12480,1372040204,14,4,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12481,1372040204,11,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12482,1372040207,14,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12483,1372040208,13,53,female,1,yes,no,rural,1372,Punjab,Islamabad,2011
12484,1372040209,15,4,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12485,1372040209,7,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12486,1372040210,14,53,female,1,yes,no,rural,1372,Punjab,Islamabad,2011
12487,1372040210,13,54,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12488,1372040211,12,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12489,1372040211,10,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12490,1372040211,5,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12491,1372040212,13,52,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12492,1372040212,9,53,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12493,1372040212,7,54,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12494,1372040214,11,2,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12495,1372040214,15,52,female,1,no,no,rural,1372,Punjab,Islamabad,2011
12496,1372040214,9,53,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12497,1372040214,7,54,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12498,1372040214,5,55,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12499,1372040215,13,3,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12500,1372040215,9,52,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12501,1372040215,8,53,female,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12502,1372040216,15,4,male,1,yes,yes,rural,1372,Punjab,Islamabad,2011
12503,2011010101,7,52,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12504,2011010101,5,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12505,2011010103,8,52,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12506,2011010103,5,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12507,2011010105,13,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12508,2011010105,12,3,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12509,2011010105,14,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12510,2011010106,7,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12511,2011010106,4,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12512,2011010108,14,6,male,1,yes,no,urban,2011,Sindh,Sukkur,2011
12513,2011010108,12,7,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12514,2011010108,8,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12515,2011010109,7,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12516,2011010109,5,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12517,2011010109,4,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12518,2011010110,11,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12519,2011010111,15,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12520,2011010111,13,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12521,2011010111,12,55,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12522,2011010111,10,56,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12523,2011010112,13,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12524,2011010201,14,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12525,2011010201,9,55,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12526,2011010202,7,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12527,2011010202,5,55,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12528,2011010203,8,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12529,2011010204,15,3,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12530,2011010207,4,52,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12531,2011010209,15,3,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12532,2011010210,10,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12533,2011010210,11,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12534,2011010210,6,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12535,2011010211,8,52,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12536,2011010211,6,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12537,2011010211,4,54,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12538,2011010211,4,59,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12539,2011010211,4,62,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12540,2011010212,14,56,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12541,2011010212,9,57,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12542,2011010212,12,60,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12543,2011010212,11,61,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12544,2011010301,11,2,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12545,2011010301,8,52,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12546,2011010301,6,53,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12547,2011010301,4,54,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12548,2011010302,10,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12549,2011010302,9,52,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12550,2011010302,8,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12551,2011010302,6,54,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12552,2011010302,8,58,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12553,2011010302,7,59,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12554,2011010302,5,60,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12555,2011010303,12,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12556,2011010303,14,53,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12557,2011010303,10,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12558,2011010303,8,55,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12559,2011010303,6,56,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12560,2011010304,10,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12561,2011010304,13,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12562,2011010305,10,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12563,2011010305,11,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12564,2011010306,8,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12565,2011010307,12,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12566,2011010307,11,3,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12567,2011010307,7,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12568,2011010307,5,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12569,2011010309,13,3,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12570,2011010309,10,4,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12571,2011010310,11,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12572,2011010310,14,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12573,2011010311,12,3,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12574,2011010311,15,52,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12575,2011010311,13,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12576,2011010312,12,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12577,2011010312,15,53,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12578,2011010401,15,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12579,2011010401,10,3,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12580,2011010401,13,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12581,2011010401,11,55,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12582,2011010401,4,56,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12583,2011010402,9,52,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12584,2011010402,6,53,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12585,2011010402,4,54,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12586,2011010403,10,52,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12587,2011010403,8,53,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12588,2011010403,6,54,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12589,2011010403,4,55,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12590,2011010404,8,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12591,2011010404,6,53,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12592,2011010404,4,54,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12593,2011010405,10,54,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12594,2011010405,7,55,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12595,2011010405,5,56,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12596,2011010406,14,4,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12597,2011010406,8,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12598,2011010407,14,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12599,2011010407,13,3,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12600,2011010407,11,4,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12601,2011010407,9,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12602,2011010407,6,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12603,2011010408,10,5,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12604,2011010408,12,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12605,2011010408,5,53,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12606,2011010409,15,52,female,1,yes,no,urban,2011,Sindh,Sukkur,2011
12607,2011010410,15,52,female,1,yes,no,urban,2011,Sindh,Sukkur,2011
12608,2011010411,15,2,male,1,yes,no,urban,2011,Sindh,Sukkur,2011
12609,2011010411,11,3,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12610,2011010411,9,54,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12611,2011010411,7,55,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12612,2011010411,6,56,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12613,2011010412,14,3,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12614,2011010412,12,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12615,2011010412,9,55,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12616,2011010412,7,56,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12617,2011020101,12,1,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12618,2011020101,10,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12619,2011020102,14,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12620,2011020104,8,52,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12621,2011020104,5,53,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12622,2011020105,12,4,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12623,2011020105,15,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12624,2011020107,14,3,male,1,yes,no,urban,2011,Sindh,Sukkur,2011
12625,2011020107,10,4,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12626,2011020108,10,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12627,2011020108,15,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12628,2011020108,12,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12629,2011020108,8,55,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12630,2011020108,6,56,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12631,2011020109,13,3,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12632,2011020109,15,52,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12633,2011020109,8,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12634,2011020111,14,4,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12635,2011020111,13,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12636,2011020112,12,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12637,2011020112,10,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12638,2011020112,7,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12639,2011020112,6,55,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12640,2011020112,5,56,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12641,2011020202,9,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12642,2011020202,7,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12643,2011020202,5,55,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12644,2011020203,4,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12645,2011020208,7,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12646,2011020208,5,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12647,2011020209,15,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12648,2011020209,14,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12649,2011020209,9,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12650,2011020210,13,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12651,2011020210,10,3,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12652,2011020301,13,3,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12653,2011020301,13,4,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12654,2011020301,12,5,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12655,2011020302,15,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12656,2011020302,7,54,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12657,2011020304,13,6,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12658,2011020305,14,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12659,2011020305,12,3,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12660,2011020305,11,4,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12661,2011020305,8,52,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12662,2011020305,7,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12663,2011020305,6,54,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12664,2011020307,11,4,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12665,2011020307,13,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12666,2011020307,8,55,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12667,2011020307,6,56,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12668,2011020308,7,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12669,2011020308,5,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12670,2011020308,4,54,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12671,2011020310,8,52,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12672,2011020310,5,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12673,2011020311,9,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12674,2011020311,8,54,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12675,2011020311,6,55,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12676,2011020311,5,56,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12677,2011020311,4,57,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12678,2011020311,6,59,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12679,2011020311,4,60,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12680,2011020401,7,52,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12681,2011020401,4,53,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12682,2011020403,10,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12683,2011020403,14,5,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12684,2011020403,9,52,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12685,2011020403,8,53,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12686,2011020403,5,54,male,1,no,no,urban,2011,Sindh,Sukkur,2011
12687,2011020403,12,58,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12688,2011020403,8,59,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12689,2011020403,7,61,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12690,2011020403,4,62,female,1,no,no,urban,2011,Sindh,Sukkur,2011
12691,2011020404,6,52,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12692,2011020404,4,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12693,2011020405,10,2,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12694,2011020405,13,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12695,2011020405,12,54,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12696,2011020405,5,55,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12697,2011020407,5,53,female,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12698,2011020411,14,4,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12699,2011020411,12,5,male,1,yes,yes,urban,2011,Sindh,Sukkur,2011
12700,2011020412,10,2,male,1,no,no,urban,2011,Sindh,Sukkur,2011
