id,hhcode,idc,age,sex,marital_status,ever_admitted,max_level_acheived,currently_enrrolled,why_not,region,province_x,subprovince code,province_y,subprovince,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,_merge
36804,4062030204.0,60,10,female,unmarried/never married,no,,no,5.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36805,4062030204.0,61,7,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36806,4062030206.0,2,12,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36807,4062030206.0,52,11,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36808,4062030206.0,53,9,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36809,4062030206.0,54,7,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36810,4062030206.0,55,6,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36811,4062030206.0,56,4,male,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36812,4062030206.0,58,14,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36813,4062030208.0,55,15,female,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36814,4062030208.0,57,6,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36815,4062030208.0,58,5,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36816,4062030209.0,52,8,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36817,4062030209.0,53,7,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36818,4062030209.0,54,6,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36819,4062030209.0,55,5,male,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36820,4062030209.0,56,4,male,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36821,4062030210.0,2,12,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36822,4062030210.0,54,8,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36823,4062030210.0,55,4,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36824,4062030212.0,54,10,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36825,4062030212.0,55,9,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36826,4062030212.0,56,8,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36827,4062030212.0,57,7,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36828,4062030212.0,58,6,female,unmarried/never married,no,,no,1.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36829,4062030213.0,3,13,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36830,4062030213.0,4,10,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36831,4062030213.0,52,15,female,unmarried/never married,yes,10.0,no,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36832,4062030213.0,53,12,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36833,4062030215.0,54,15,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36834,4062030215.0,56,7,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36835,4062030215.0,57,6,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36836,4062030215.0,58,4,female,unmarried/never married,no,,no,9.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36837,4062030216.0,52,7,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36838,4062030216.0,54,10,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36839,4062030301.0,55,5,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36840,4062030302.0,52,12,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36841,4062030302.0,53,7,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36842,4062030302.0,54,6,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36843,4062030302.0,60,7,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36844,4062030302.0,61,4,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36845,4062030303.0,52,7,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36846,4062030305.0,2,12,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36847,4062030305.0,3,11,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36848,4062030305.0,52,7,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36849,4062030305.0,53,4,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36850,4062030305.0,55,14,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36851,4062030305.0,56,8,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36852,4062030305.0,57,7,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36853,4062030305.0,58,6,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36854,4062030305.0,59,5,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36855,4062030306.0,2,15,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36856,4062030306.0,3,14,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36857,4062030306.0,4,13,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36858,4062030306.0,52,9,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36859,4062030306.0,53,6,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36860,4062030306.0,54,5,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36861,4062030307.0,2,10,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36862,4062030307.0,52,11,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36863,4062030307.0,53,8,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36864,4062030307.0,54,7,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36865,4062030307.0,55,6,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36866,4062030307.0,59,5,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36867,4062030308.0,52,15,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36868,4062030308.0,54,9,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36869,4062030308.0,55,6,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36870,4062030308.0,56,4,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36871,4062030309.0,5,13,male,unmarried/never married,yes,4.0,no,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36872,4062030309.0,52,8,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36873,4062030309.0,53,5,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36874,4062030309.0,55,4,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36875,4062030310.0,3,13,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36876,4062030310.0,52,14,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36877,4062030310.0,53,8,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36878,4062030310.0,54,7,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36879,4062030312.0,54,7,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36880,4062030314.0,52,4,male,unmarried/never married,no,,no,9.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36881,4062030315.0,3,10,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36882,4062030315.0,52,7,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36883,4062030315.0,53,6,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36884,4062030315.0,54,5,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36885,4062030315.0,55,4,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36886,4062030316.0,2,13,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36887,4062030316.0,3,10,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36888,4062030316.0,52,9,female,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36889,4062030316.0,53,6,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36890,4062030316.0,54,5,male,unmarried/never married,no,,no,2.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36891,4062040101.0,2,13,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36892,4062040101.0,3,12,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36893,4062040101.0,52,15,female,unmarried/never married,yes,8.0,no,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36894,4062040101.0,53,9,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36895,4062040101.0,54,7,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36896,4062040101.0,55,6,female,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36897,4062040101.0,57,5,female,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36898,4062040102.0,7,14,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36899,4062040102.0,54,9,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36900,4062040102.0,55,5,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36901,4062040103.0,4,12,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36902,4062040103.0,54,8,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36903,4062040104.0,52,7,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36904,4062040104.0,53,4,male,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36905,4062040106.0,52,8,male,unmarried/never married,no,,no,1.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36906,4062040106.0,53,6,female,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36907,4062040107.0,52,9,male,unmarried/never married,yes,3.0,no,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36908,4062040107.0,53,8,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36909,4062040109.0,3,13,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36910,4062040109.0,52,9,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36911,4062040109.0,53,7,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36912,4062040109.0,56,6,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36913,4062040111.0,52,8,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36914,4062040111.0,53,5,male,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36915,4062040112.0,3,15,male,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36916,4062040112.0,52,4,male,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36917,4062040113.0,52,11,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36918,4062040113.0,53,12,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36919,4062040113.0,54,9,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36920,4062040115.0,3,13,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36921,4062040116.0,52,7,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36922,4062040201.0,52,4,male,unmarried/never married,no,,no,1.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36923,4062040203.0,3,14,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36924,4062040203.0,52,15,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36925,4062040203.0,53,12,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36926,4062040203.0,54,9,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36927,4062040204.0,4,13,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36928,4062040204.0,54,6,female,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36929,4062040205.0,3,14,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36930,4062040205.0,53,5,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36931,4062040206.0,52,8,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36932,4062040206.0,53,5,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36933,4062040206.0,54,4,female,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36934,4062040208.0,52,10,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36935,4062040208.0,53,6,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36936,4062040208.0,54,5,female,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36937,4062040209.0,52,8,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36938,4062040209.0,53,7,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36939,4062040209.0,54,6,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36940,4062040209.0,55,5,female,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36941,4062040210.0,55,8,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36942,4062040210.0,56,7,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36943,4062040210.0,57,5,female,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36944,4062040211.0,52,6,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36945,4062040211.0,53,4,male,unmarried/never married,no,,no,1.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36946,4062040212.0,4,12,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36947,4062040212.0,53,9,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36948,4062040213.0,2,15,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36949,4062040213.0,52,13,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36950,4062040213.0,53,10,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36951,4062040213.0,54,8,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36952,4062040213.0,55,7,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36953,4062040213.0,56,6,female,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36954,4062040213.0,57,4,female,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36955,4062040213.0,61,8,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36956,4062040213.0,62,4,male,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36957,4062040215.0,52,8,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36958,4062040215.0,53,7,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36959,4062040216.0,52,7,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36960,4062040216.0,53,5,male,unmarried/never married,no,,no,1.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36961,4062040301.0,52,5,female,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36962,4062040302.0,2,10,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36963,4062040302.0,52,8,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36964,4062040302.0,53,6,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36965,4062040302.0,54,5,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36966,4062040303.0,52,7,female,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36967,4062040305.0,52,8,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36968,4062040305.0,53,6,male,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36969,4062040305.0,54,4,female,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36970,4062040306.0,52,12,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36971,4062040306.0,53,8,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36972,4062040306.0,54,4,female,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36973,4062040308.0,2,12,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36974,4062040308.0,52,10,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36975,4062040308.0,53,8,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36976,4062040308.0,54,6,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36977,4062040308.0,55,5,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36978,4062040308.0,56,4,male,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36979,4062040309.0,4,15,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36980,4062040309.0,5,13,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36981,4062040309.0,6,10,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36982,4062040310.0,2,10,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36983,4062040310.0,52,14,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36984,4062040310.0,53,12,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36985,4062040310.0,54,8,female,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36986,4062040310.0,55,6,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36987,4062040310.0,56,4,female,unmarried/never married,no,,no,10.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36988,4062040311.0,2,12,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36989,4062040311.0,3,10,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36990,4062040311.0,52,8,female,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36991,4062040311.0,53,6,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36992,4062040312.0,4,14,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36993,4062040312.0,54,13,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36994,4062040313.0,4,14,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36995,4062040313.0,53,12,female,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36996,4062040313.0,54,8,female,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36997,4062040314.0,4,14,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
36998,4062040314.0,54,9,male,unmarried/never married,no,,no,11.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
36999,4062040314.0,55,6,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
37000,4062040315.0,3,13,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
37001,4062040315.0,4,10,male,unmarried/never married,yes,,yes,,rural,4,4062,Balochistan,Nasirabad,,,,,both
37002,4062040315.0,52,15,female,unmarried/never married,no,,no,6.0,rural,4,4062,Balochistan,Nasirabad,,,,,both
37003,4071110101.0,2,14,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37004,4071110101.0,55,15,female,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37005,4071110101.0,56,7,female,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37006,4071110102.0,2,12,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37007,4071110102.0,52,9,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37008,4071110102.0,53,6,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37009,4071110103.0,2,14,male,unmarried/never married,yes,5.0,no,,urban,4,4071,Balochistan,Quetta,,,,,both
37010,4071110103.0,52,10,female,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37011,4071110103.0,53,8,female,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37012,4071110103.0,54,7,female,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37013,4071110103.0,55,5,male,unmarried/never married,no,,no,10.0,urban,4,4071,Balochistan,Quetta,,,,,both
37014,4071110103.0,56,4,female,unmarried/never married,no,,no,10.0,urban,4,4071,Balochistan,Quetta,,,,,both
37015,4071110104.0,2,13,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37016,4071110105.0,4,10,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37017,4071110105.0,54,15,female,unmarried/never married,yes,5.0,no,,urban,4,4071,Balochistan,Quetta,,,,,both
37018,4071110105.0,55,10,female,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37019,4071110106.0,4,11,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37020,4071110106.0,5,10,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37021,4071110106.0,52,7,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37022,4071110106.0,53,5,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37023,4071110108.0,53,14,female,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37024,4071110108.0,55,6,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37025,4071110108.0,56,4,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37026,4071110108.0,58,6,female,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37027,4071110108.0,59,4,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37028,4071110109.0,2,10,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37029,4071110109.0,52,7,female,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37030,4071110110.0,52,9,female,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37031,4071110110.0,53,4,male,unmarried/never married,no,,no,10.0,urban,4,4071,Balochistan,Quetta,,,,,both
37032,4071110111.0,3,10,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37033,4071110111.0,52,8,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37034,4071110111.0,53,6,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37035,4071110111.0,54,4,female,unmarried/never married,no,,no,10.0,urban,4,4071,Balochistan,Quetta,,,,,both
37036,4071110112.0,5,14,male,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
37037,4071110112.0,55,14,female,unmarried/never married,yes,,yes,,urban,4,4071,Balochistan,Quetta,,,,,both
