id,hhcode,idc,age,marital_status,sex,ever_admitted,currently_enrolled,region,province,subprovince code,province,year
5519,1171001101.0,6,5,1,male,no,,urban,punjab,1171,punjab,2004
5520,1171001104.0,3,14,1,male,yes,yes,urban,punjab,1171,punjab,2004
5521,1171001104.0,4,12,1,female,yes,yes,urban,punjab,1171,punjab,2004
5522,1171001104.0,5,7,1,female,yes,yes,urban,punjab,1171,punjab,2004
5523,1171001105.0,6,14,1,male,yes,no,urban,punjab,1171,punjab,2004
5524,1171001108.0,3,12,1,male,yes,yes,urban,punjab,1171,punjab,2004
5525,1171001108.0,4,10,1,female,yes,yes,urban,punjab,1171,punjab,2004
5526,1171001108.0,5,8,1,female,yes,yes,urban,punjab,1171,punjab,2004
5527,1171001108.0,6,6,1,female,no,,urban,punjab,1171,punjab,2004
5528,1171001109.0,4,12,1,female,yes,yes,urban,punjab,1171,punjab,2004
5529,1171001109.0,5,6,1,female,yes,yes,urban,punjab,1171,punjab,2004
5530,1171001110.0,6,14,1,male,yes,yes,urban,punjab,1171,punjab,2004
5531,1171001110.0,7,12,1,male,yes,yes,urban,punjab,1171,punjab,2004
5532,1171001110.0,9,8,1,male,yes,yes,urban,punjab,1171,punjab,2004
5533,1171001110.0,10,6,1,male,yes,yes,urban,punjab,1171,punjab,2004
5534,1171001111.0,6,13,1,female,yes,yes,urban,punjab,1171,punjab,2004
5535,1172000302.0,3,12,1,male,yes,yes,rural,punjab,1172,punjab,2004
5536,1172000302.0,4,9,1,female,yes,yes,rural,punjab,1172,punjab,2004
5537,1172000302.0,5,7,1,male,yes,yes,rural,punjab,1172,punjab,2004
5538,1172000303.0,6,12,1,male,yes,yes,rural,punjab,1172,punjab,2004
5539,1172000303.0,7,9,1,male,yes,yes,rural,punjab,1172,punjab,2004
5540,1172000304.0,4,14,1,female,no,,rural,punjab,1172,punjab,2004
5541,1172000304.0,5,12,1,female,no,,rural,punjab,1172,punjab,2004
5542,1172000304.0,6,6,1,female,yes,yes,rural,punjab,1172,punjab,2004
5543,1172000306.0,3,15,1,male,yes,yes,rural,punjab,1172,punjab,2004
5544,1172000306.0,4,12,1,female,no,,rural,punjab,1172,punjab,2004
5545,1172000306.0,5,10,1,female,yes,yes,rural,punjab,1172,punjab,2004
5546,1172000308.0,6,15,1,male,no,,rural,punjab,1172,punjab,2004
5547,1172000308.0,7,13,1,female,no,,rural,punjab,1172,punjab,2004
5548,1172000309.0,3,7,1,female,yes,yes,rural,punjab,1172,punjab,2004
5549,1172000311.0,3,14,1,male,yes,yes,rural,punjab,1172,punjab,2004
5550,1172000311.0,4,12,1,male,yes,no,rural,punjab,1172,punjab,2004
5551,1172000311.0,5,9,1,male,yes,yes,rural,punjab,1172,punjab,2004
5552,1172000312.0,5,14,1,male,no,,rural,punjab,1172,punjab,2004
5553,1172000312.0,6,12,1,male,yes,yes,rural,punjab,1172,punjab,2004
5554,1172000312.0,7,12,1,male,yes,yes,rural,punjab,1172,punjab,2004
5555,1172000312.0,8,8,1,male,yes,yes,rural,punjab,1172,punjab,2004
5556,1172000313.0,4,15,1,female,no,,rural,punjab,1172,punjab,2004
5557,1172000313.0,5,13,1,female,no,,rural,punjab,1172,punjab,2004
5558,1172000313.0,6,11,1,male,no,,rural,punjab,1172,punjab,2004
5559,1172000313.0,7,9,1,female,yes,yes,rural,punjab,1172,punjab,2004
5560,1172000313.0,8,7,1,female,yes,yes,rural,punjab,1172,punjab,2004
5561,1172000314.0,4,15,1,male,yes,yes,rural,punjab,1172,punjab,2004
5562,1172000314.0,5,13,1,male,yes,no,rural,punjab,1172,punjab,2004
5563,1172000314.0,6,11,1,female,yes,yes,rural,punjab,1172,punjab,2004
5564,1172000314.0,7,9,1,female,no,,rural,punjab,1172,punjab,2004
5565,1172000314.0,8,7,1,male,no,,rural,punjab,1172,punjab,2004
5566,1172000314.0,9,5,1,male,yes,yes,rural,punjab,1172,punjab,2004
5567,1172000315.0,4,15,1,male,yes,no,rural,punjab,1172,punjab,2004
5568,1172000315.0,5,13,1,female,no,,rural,punjab,1172,punjab,2004
5569,1172000315.0,6,8,1,female,yes,yes,rural,punjab,1172,punjab,2004
5570,1172000316.0,3,12,1,male,yes,yes,rural,punjab,1172,punjab,2004
5571,1172000801.0,3,5,1,female,yes,yes,rural,punjab,1172,punjab,2004
5572,1172000803.0,4,15,1,female,yes,yes,rural,punjab,1172,punjab,2004
5573,1172000803.0,5,13,1,female,yes,yes,rural,punjab,1172,punjab,2004
5574,1172000803.0,6,11,1,female,yes,yes,rural,punjab,1172,punjab,2004
5575,1172000803.0,9,6,1,female,yes,yes,rural,punjab,1172,punjab,2004
5576,1172000804.0,4,13,1,female,yes,no,rural,punjab,1172,punjab,2004
5577,1172000804.0,5,11,1,female,yes,yes,rural,punjab,1172,punjab,2004
5578,1172000804.0,6,9,1,female,yes,yes,rural,punjab,1172,punjab,2004
5579,1172000804.0,7,5,1,female,yes,yes,rural,punjab,1172,punjab,2004
5580,1172000805.0,3,8,1,male,yes,yes,rural,punjab,1172,punjab,2004
5581,1172000805.0,4,6,1,female,yes,yes,rural,punjab,1172,punjab,2004
5582,1172000805.0,5,5,1,female,yes,yes,rural,punjab,1172,punjab,2004
5583,1172000806.0,8,8,1,female,yes,yes,rural,punjab,1172,punjab,2004
5584,1172000806.0,9,6,1,female,yes,yes,rural,punjab,1172,punjab,2004
5585,1172000807.0,3,10,1,female,yes,yes,rural,punjab,1172,punjab,2004
5586,1172000807.0,4,9,1,male,yes,yes,rural,punjab,1172,punjab,2004
5587,1172000807.0,5,7,1,male,yes,yes,rural,punjab,1172,punjab,2004
5588,1172000807.0,6,5,1,female,no,,rural,punjab,1172,punjab,2004
5589,1172000809.0,3,14,1,male,yes,yes,rural,punjab,1172,punjab,2004
5590,1172000809.0,4,12,1,male,yes,yes,rural,punjab,1172,punjab,2004
5591,1172000809.0,5,10,1,male,yes,yes,rural,punjab,1172,punjab,2004
5592,1172000811.0,3,5,1,female,yes,yes,rural,punjab,1172,punjab,2004
5593,1172000812.0,3,15,1,male,yes,yes,rural,punjab,1172,punjab,2004
5594,1172000812.0,4,13,1,male,yes,yes,rural,punjab,1172,punjab,2004
5595,1172000812.0,5,12,1,female,yes,yes,rural,punjab,1172,punjab,2004
5596,1172000812.0,6,8,1,male,yes,yes,rural,punjab,1172,punjab,2004
5597,1172000813.0,3,7,1,female,yes,yes,rural,punjab,1172,punjab,2004
5598,1172000813.0,4,6,1,female,yes,yes,rural,punjab,1172,punjab,2004
5599,1172000813.0,5,5,1,male,yes,yes,rural,punjab,1172,punjab,2004
5600,1172000813.0,8,14,1,female,yes,no,rural,punjab,1172,punjab,2004
5601,1172000815.0,6,14,1,male,yes,yes,rural,punjab,1172,punjab,2004
5602,1172000815.0,7,13,1,female,yes,yes,rural,punjab,1172,punjab,2004
5603,1172000815.0,8,12,1,female,yes,yes,rural,punjab,1172,punjab,2004
5604,1172001601.0,2,5,1,female,yes,yes,rural,punjab,1172,punjab,2004
5605,1172001603.0,5,12,1,female,yes,yes,rural,punjab,1172,punjab,2004
5606,1172001603.0,6,10,1,male,yes,yes,rural,punjab,1172,punjab,2004
5607,1172001603.0,7,5,1,female,yes,yes,rural,punjab,1172,punjab,2004
5608,1172001604.0,3,13,1,female,no,,rural,punjab,1172,punjab,2004
5609,1172001604.0,4,11,1,male,yes,yes,rural,punjab,1172,punjab,2004
5610,1172001604.0,5,8,1,male,yes,yes,rural,punjab,1172,punjab,2004
5611,1172001604.0,6,5,1,female,yes,yes,rural,punjab,1172,punjab,2004
5612,1172001605.0,5,15,1,female,yes,no,rural,punjab,1172,punjab,2004
5613,1172001605.0,7,5,1,male,yes,yes,rural,punjab,1172,punjab,2004
5614,1172001606.0,3,9,1,male,yes,yes,rural,punjab,1172,punjab,2004
5615,1172001606.0,4,7,1,male,yes,yes,rural,punjab,1172,punjab,2004
5616,1172001607.0,2,13,1,female,yes,yes,rural,punjab,1172,punjab,2004
5617,1172001607.0,3,11,1,male,yes,yes,rural,punjab,1172,punjab,2004
5618,1172001607.0,4,8,1,male,yes,yes,rural,punjab,1172,punjab,2004
5619,1172001607.0,5,6,1,male,yes,yes,rural,punjab,1172,punjab,2004
5620,1172001608.0,3,15,1,male,yes,no,rural,punjab,1172,punjab,2004
5621,1172001608.0,4,13,1,male,yes,no,rural,punjab,1172,punjab,2004
5622,1172001608.0,5,12,1,female,yes,no,rural,punjab,1172,punjab,2004
5623,1172001608.0,6,11,1,female,yes,yes,rural,punjab,1172,punjab,2004
5624,1172001609.0,3,6,1,male,yes,yes,rural,punjab,1172,punjab,2004
5625,1172001609.0,4,5,1,male,yes,yes,rural,punjab,1172,punjab,2004
5626,1172001610.0,6,14,1,female,yes,yes,rural,punjab,1172,punjab,2004
5627,1172001610.0,7,11,1,male,yes,yes,rural,punjab,1172,punjab,2004
5628,1172001610.0,8,8,1,female,yes,yes,rural,punjab,1172,punjab,2004
5629,1172001611.0,5,8,1,female,yes,yes,rural,punjab,1172,punjab,2004
5630,1172001612.0,4,14,1,female,yes,yes,rural,punjab,1172,punjab,2004
5631,1172001612.0,5,13,1,female,yes,yes,rural,punjab,1172,punjab,2004
5632,1172001612.0,6,12,1,female,yes,yes,rural,punjab,1172,punjab,2004
5633,1172001612.0,7,10,1,male,yes,yes,rural,punjab,1172,punjab,2004
5634,1172001613.0,2,11,1,female,yes,yes,rural,punjab,1172,punjab,2004
5635,1172001613.0,3,8,1,female,yes,yes,rural,punjab,1172,punjab,2004
5636,1172001613.0,4,6,1,male,yes,yes,rural,punjab,1172,punjab,2004
5637,1172001614.0,3,7,1,female,yes,yes,rural,punjab,1172,punjab,2004
5638,1172001614.0,4,5,1,female,yes,yes,rural,punjab,1172,punjab,2004
5639,1172001615.0,3,12,1,female,yes,yes,rural,punjab,1172,punjab,2004
5640,1172001615.0,4,9,1,male,yes,yes,rural,punjab,1172,punjab,2004
5641,1172001616.0,3,12,1,male,yes,yes,rural,punjab,1172,punjab,2004
5642,1172001616.0,4,10,1,female,yes,yes,rural,punjab,1172,punjab,2004
5643,1172001616.0,9,14,1,female,yes,yes,rural,punjab,1172,punjab,2004
5644,1172002301.0,3,10,1,female,no,,rural,punjab,1172,punjab,2004
5645,1172002302.0,5,7,1,female,yes,yes,rural,punjab,1172,punjab,2004
5646,1172002302.0,6,5,1,male,yes,yes,rural,punjab,1172,punjab,2004
5647,1172002303.0,3,14,1,male,yes,yes,rural,punjab,1172,punjab,2004
5648,1172002305.0,4,15,1,male,no,,rural,punjab,1172,punjab,2004
5649,1172002305.0,5,12,1,male,no,,rural,punjab,1172,punjab,2004
5650,1172002305.0,6,8,1,female,no,,rural,punjab,1172,punjab,2004
5651,1172002305.0,7,6,1,female,no,,rural,punjab,1172,punjab,2004
5652,1172002307.0,3,10,1,female,yes,no,rural,punjab,1172,punjab,2004
5653,1172002308.0,3,15,1,male,yes,yes,rural,punjab,1172,punjab,2004
5654,1172002308.0,4,13,1,male,yes,yes,rural,punjab,1172,punjab,2004
5655,1172002308.0,5,8,1,male,no,,rural,punjab,1172,punjab,2004
5656,1172002309.0,5,5,1,male,no,,rural,punjab,1172,punjab,2004
5657,1172002310.0,5,14,1,male,yes,yes,rural,punjab,1172,punjab,2004
5658,1172002310.0,6,11,1,male,yes,yes,rural,punjab,1172,punjab,2004
5659,1172002310.0,7,9,1,female,no,,rural,punjab,1172,punjab,2004
5660,1172002310.0,8,7,1,male,yes,yes,rural,punjab,1172,punjab,2004
5661,1172002312.0,4,13,1,male,yes,yes,rural,punjab,1172,punjab,2004
5662,1172002313.0,3,13,1,male,yes,yes,rural,punjab,1172,punjab,2004
5663,1172002313.0,4,8,1,female,yes,yes,rural,punjab,1172,punjab,2004
5664,1172002313.0,5,5,1,male,yes,yes,rural,punjab,1172,punjab,2004
5665,1172002314.0,6,15,1,male,yes,yes,rural,punjab,1172,punjab,2004
5666,1172002314.0,7,13,1,male,yes,yes,rural,punjab,1172,punjab,2004
5667,1172002314.0,8,11,1,female,yes,yes,rural,punjab,1172,punjab,2004
5668,1172002314.0,9,9,1,female,yes,yes,rural,punjab,1172,punjab,2004
5669,1172002314.0,10,9,1,female,yes,yes,rural,punjab,1172,punjab,2004
5670,1172002315.0,4,14,1,male,yes,no,rural,punjab,1172,punjab,2004
5671,1172002316.0,4,14,1,male,yes,yes,rural,punjab,1172,punjab,2004
5672,1172002316.0,5,11,1,female,yes,yes,rural,punjab,1172,punjab,2004
5673,1172002316.0,6,8,1,male,yes,yes,rural,punjab,1172,punjab,2004
5674,1172002316.0,7,6,1,female,yes,yes,rural,punjab,1172,punjab,2004
5675,1182000101.0,3,10,1,female,yes,yes,rural,punjab,1182,punjab,2004
5676,1182000102.0,8,6,1,male,yes,yes,rural,punjab,1182,punjab,2004
5677,1182000104.0,3,14,1,female,yes,no,rural,punjab,1182,punjab,2004
5678,1182000104.0,4,11,1,male,yes,no,rural,punjab,1182,punjab,2004
5679,1182000104.0,5,9,1,male,yes,no,rural,punjab,1182,punjab,2004
5680,1182000104.0,6,6,1,male,yes,yes,rural,punjab,1182,punjab,2004
5681,1182000106.0,6,8,1,male,yes,yes,rural,punjab,1182,punjab,2004
5682,1182000107.0,3,14,1,female,yes,yes,rural,punjab,1182,punjab,2004
5683,1182000107.0,4,12,1,female,yes,yes,rural,punjab,1182,punjab,2004
5684,1182000107.0,5,8,1,female,yes,yes,rural,punjab,1182,punjab,2004
5685,1182000107.0,6,6,1,male,yes,yes,rural,punjab,1182,punjab,2004
5686,1182000108.0,3,7,1,female,yes,yes,rural,punjab,1182,punjab,2004
5687,1182000108.0,4,5,1,male,yes,yes,rural,punjab,1182,punjab,2004
5688,1182000109.0,3,8,1,female,no,,rural,punjab,1182,punjab,2004
5689,1182000110.0,3,14,1,female,yes,no,rural,punjab,1182,punjab,2004
5690,1182000110.0,4,15,1,male,yes,yes,rural,punjab,1182,punjab,2004
5691,1182000110.0,5,10,1,male,yes,yes,rural,punjab,1182,punjab,2004
5692,1182000110.0,6,7,1,female,yes,yes,rural,punjab,1182,punjab,2004
5693,1182000114.0,5,15,1,female,yes,no,rural,punjab,1182,punjab,2004
5694,1182000114.0,6,13,1,male,yes,yes,rural,punjab,1182,punjab,2004
5695,1182000114.0,7,11,1,male,yes,yes,rural,punjab,1182,punjab,2004
5696,1182000114.0,8,5,1,male,yes,yes,rural,punjab,1182,punjab,2004
5697,1182000116.0,3,10,1,male,yes,yes,rural,punjab,1182,punjab,2004
5698,1182000116.0,4,9,1,male,yes,yes,rural,punjab,1182,punjab,2004
5699,1182000116.0,5,7,1,female,yes,yes,rural,punjab,1182,punjab,2004
5700,1182000116.0,6,5,1,male,yes,yes,rural,punjab,1182,punjab,2004
5701,1182000116.0,7,5,1,female,no,,rural,punjab,1182,punjab,2004
5702,1182000301.0,7,13,1,female,yes,yes,rural,punjab,1182,punjab,2004
5703,1182000302.0,6,10,1,male,yes,yes,rural,punjab,1182,punjab,2004
5704,1182000303.0,11,9,1,male,yes,yes,rural,punjab,1182,punjab,2004
5705,1182000303.0,12,6,1,female,no,,rural,punjab,1182,punjab,2004
5706,1182000304.0,6,13,1,female,yes,no,rural,punjab,1182,punjab,2004
5707,1182000304.0,7,14,1,male,yes,no,rural,punjab,1182,punjab,2004
5708,1182000304.0,8,11,1,female,yes,no,rural,punjab,1182,punjab,2004
5709,1182000304.0,9,8,1,female,yes,yes,rural,punjab,1182,punjab,2004
5710,1182000304.0,10,6,1,male,yes,yes,rural,punjab,1182,punjab,2004
5711,1182000305.0,3,10,1,female,yes,yes,rural,punjab,1182,punjab,2004
5712,1182000305.0,4,9,1,male,yes,yes,rural,punjab,1182,punjab,2004
5713,1182000305.0,5,8,1,male,yes,yes,rural,punjab,1182,punjab,2004
5714,1182000306.0,5,6,1,female,yes,yes,rural,punjab,1182,punjab,2004
5715,1182000306.0,6,5,1,female,no,,rural,punjab,1182,punjab,2004
5716,1182000306.0,9,13,1,male,yes,yes,rural,punjab,1182,punjab,2004
5717,1182000307.0,3,7,1,male,yes,yes,rural,punjab,1182,punjab,2004
5718,1182000307.0,4,5,1,male,no,,rural,punjab,1182,punjab,2004
5719,1182000308.0,4,15,1,female,no,,rural,punjab,1182,punjab,2004
5720,1182000308.0,5,14,1,female,yes,yes,rural,punjab,1182,punjab,2004
5721,1182000308.0,6,12,1,male,yes,yes,rural,punjab,1182,punjab,2004
5722,1182000308.0,7,10,1,male,yes,yes,rural,punjab,1182,punjab,2004
5723,1182000309.0,5,15,1,female,yes,yes,rural,punjab,1182,punjab,2004
5724,1182000309.0,6,13,1,male,yes,yes,rural,punjab,1182,punjab,2004
5725,1182000309.0,7,11,1,female,yes,yes,rural,punjab,1182,punjab,2004
5726,1182000309.0,8,9,1,male,no,,rural,punjab,1182,punjab,2004
5727,1182000310.0,9,7,1,male,yes,yes,rural,punjab,1182,punjab,2004
5728,1182000310.0,14,6,1,male,yes,yes,rural,punjab,1182,punjab,2004
5729,1182000311.0,4,11,1,male,yes,yes,rural,punjab,1182,punjab,2004
5730,1182000311.0,5,7,1,male,yes,yes,rural,punjab,1182,punjab,2004
5731,1182000311.0,7,13,1,female,yes,yes,rural,punjab,1182,punjab,2004
5732,1182000311.0,8,6,1,female,yes,yes,rural,punjab,1182,punjab,2004
5733,1182000312.0,3,11,1,male,yes,yes,rural,punjab,1182,punjab,2004
5734,1182000312.0,4,9,1,male,yes,yes,rural,punjab,1182,punjab,2004
5735,1182000312.0,5,7,1,male,yes,yes,rural,punjab,1182,punjab,2004
5736,1182000312.0,6,5,1,female,yes,yes,rural,punjab,1182,punjab,2004
5737,1182000312.0,12,11,1,female,yes,yes,rural,punjab,1182,punjab,2004
5738,1182000312.0,13,9,1,female,yes,yes,rural,punjab,1182,punjab,2004
5739,1182000312.0,14,7,1,male,yes,yes,rural,punjab,1182,punjab,2004
5740,1182000312.0,15,5,1,female,yes,yes,rural,punjab,1182,punjab,2004
5741,1182000313.0,4,14,1,male,no,,rural,punjab,1182,punjab,2004
5742,1182000313.0,5,13,1,male,no,,rural,punjab,1182,punjab,2004
5743,1182000313.0,6,11,1,male,no,,rural,punjab,1182,punjab,2004
5744,1182000313.0,7,10,1,female,no,,rural,punjab,1182,punjab,2004
5745,1182000313.0,8,5,1,male,no,,rural,punjab,1182,punjab,2004
5746,1182000314.0,3,9,1,male,no,,rural,punjab,1182,punjab,2004
5747,1182000314.0,4,7,1,male,no,,rural,punjab,1182,punjab,2004
5748,1182000315.0,3,10,1,male,yes,yes,rural,punjab,1182,punjab,2004
5749,1182000315.0,4,8,1,male,yes,yes,rural,punjab,1182,punjab,2004
5750,1182000315.0,5,7,1,female,yes,yes,rural,punjab,1182,punjab,2004
5751,1182000315.0,6,5,1,male,yes,yes,rural,punjab,1182,punjab,2004
5752,1182000316.0,3,10,1,male,yes,yes,rural,punjab,1182,punjab,2004
5753,1182000501.0,6,15,1,female,yes,yes,rural,punjab,1182,punjab,2004
5754,1182000501.0,7,14,1,female,yes,yes,rural,punjab,1182,punjab,2004
5755,1182000501.0,8,12,1,male,yes,yes,rural,punjab,1182,punjab,2004
5756,1182000502.0,3,15,1,male,yes,yes,rural,punjab,1182,punjab,2004
5757,1182000502.0,4,13,1,female,yes,yes,rural,punjab,1182,punjab,2004
5758,1182000502.0,5,11,1,female,yes,yes,rural,punjab,1182,punjab,2004
5759,1182000502.0,6,10,1,male,no,,rural,punjab,1182,punjab,2004
5760,1182000502.0,7,7,1,female,yes,yes,rural,punjab,1182,punjab,2004
5761,1182000502.0,8,5,1,female,no,,rural,punjab,1182,punjab,2004
5762,1182000503.0,6,15,1,female,no,,rural,punjab,1182,punjab,2004
5763,1182000503.0,9,5,1,female,no,,rural,punjab,1182,punjab,2004
5764,1182000503.0,14,8,1,female,yes,yes,rural,punjab,1182,punjab,2004
5765,1182000503.0,15,7,1,female,yes,yes,rural,punjab,1182,punjab,2004
5766,1182000503.0,16,5,1,female,no,,rural,punjab,1182,punjab,2004
5767,1182000504.0,4,15,1,male,yes,no,rural,punjab,1182,punjab,2004
5768,1182000504.0,5,13,1,female,yes,no,rural,punjab,1182,punjab,2004
5769,1182000505.0,3,12,1,male,yes,no,rural,punjab,1182,punjab,2004
5770,1182000505.0,4,10,1,male,yes,yes,rural,punjab,1182,punjab,2004
5771,1182000505.0,5,5,1,female,yes,yes,rural,punjab,1182,punjab,2004
5772,1182000507.0,2,15,1,male,no,,rural,punjab,1182,punjab,2004
5773,1182000507.0,4,14,1,male,no,,rural,punjab,1182,punjab,2004
5774,1182000507.0,7,8,1,male,no,,rural,punjab,1182,punjab,2004
5775,1182000507.0,8,6,1,male,no,,rural,punjab,1182,punjab,2004
5776,1182000509.0,10,5,1,male,yes,yes,rural,punjab,1182,punjab,2004
5777,1182000510.0,3,5,1,female,yes,yes,rural,punjab,1182,punjab,2004
5778,1182000510.0,7,10,1,male,yes,yes,rural,punjab,1182,punjab,2004
5779,1182000510.0,8,9,1,female,yes,yes,rural,punjab,1182,punjab,2004
5780,1182000511.0,5,7,1,female,yes,yes,rural,punjab,1182,punjab,2004
5781,1182000511.0,6,6,1,female,no,,rural,punjab,1182,punjab,2004
5782,1182000512.0,4,14,1,male,yes,yes,rural,punjab,1182,punjab,2004
5783,1182000512.0,5,12,1,male,yes,yes,rural,punjab,1182,punjab,2004
5784,1182000512.0,6,10,1,female,yes,yes,rural,punjab,1182,punjab,2004
5785,1182000512.0,7,9,1,female,yes,yes,rural,punjab,1182,punjab,2004
5786,1182000512.0,8,7,1,male,yes,yes,rural,punjab,1182,punjab,2004
5787,1182000514.0,3,15,1,male,no,,rural,punjab,1182,punjab,2004
5788,1182000514.0,4,13,1,female,no,,rural,punjab,1182,punjab,2004
5789,1182000514.0,5,10,1,female,yes,yes,rural,punjab,1182,punjab,2004
5790,1182000514.0,6,8,1,female,yes,yes,rural,punjab,1182,punjab,2004
5791,1182000514.0,7,6,1,female,yes,yes,rural,punjab,1182,punjab,2004
5792,1182000514.0,8,5,1,male,no,,rural,punjab,1182,punjab,2004
5793,1182000515.0,3,12,1,male,yes,yes,rural,punjab,1182,punjab,2004
5794,1182000515.0,4,10,1,male,no,,rural,punjab,1182,punjab,2004
5795,1182000515.0,5,8,1,male,yes,yes,rural,punjab,1182,punjab,2004
5796,1182000516.0,4,15,1,male,no,,rural,punjab,1182,punjab,2004
5797,1182000516.0,5,13,1,female,no,,rural,punjab,1182,punjab,2004
5798,1182000516.0,6,12,1,female,no,,rural,punjab,1182,punjab,2004
5799,1182000516.0,7,9,1,female,no,,rural,punjab,1182,punjab,2004
5800,1182000516.0,8,7,1,male,no,,rural,punjab,1182,punjab,2004
5801,1182001101.0,5,15,1,female,yes,no,rural,punjab,1182,punjab,2004
5802,1182001101.0,6,13,1,female,yes,yes,rural,punjab,1182,punjab,2004
5803,1182001104.0,4,6,1,male,yes,yes,rural,punjab,1182,punjab,2004
5804,1182001105.0,4,12,1,male,yes,yes,rural,punjab,1182,punjab,2004
5805,1182001105.0,5,8,1,female,yes,yes,rural,punjab,1182,punjab,2004
5806,1182001105.0,6,5,1,male,no,,rural,punjab,1182,punjab,2004
5807,1182001107.0,7,14,1,male,yes,yes,rural,punjab,1182,punjab,2004
5808,1182001108.0,6,15,1,female,yes,yes,rural,punjab,1182,punjab,2004
5809,1182001108.0,7,13,1,male,yes,yes,rural,punjab,1182,punjab,2004
5810,1182001109.0,4,13,1,female,yes,no,rural,punjab,1182,punjab,2004
5811,1182001109.0,5,11,1,male,yes,yes,rural,punjab,1182,punjab,2004
5812,1182001109.0,6,9,1,male,yes,yes,rural,punjab,1182,punjab,2004
5813,1182001109.0,7,8,1,male,yes,yes,rural,punjab,1182,punjab,2004
5814,1182001110.0,3,14,1,female,yes,yes,rural,punjab,1182,punjab,2004
5815,1182001110.0,4,10,1,male,yes,yes,rural,punjab,1182,punjab,2004
5816,1182001111.0,7,12,1,female,yes,yes,rural,punjab,1182,punjab,2004
5817,1182001112.0,3,12,1,female,yes,yes,rural,punjab,1182,punjab,2004
5818,1182001112.0,4,11,1,male,yes,yes,rural,punjab,1182,punjab,2004
5819,1182001112.0,5,10,1,female,yes,yes,rural,punjab,1182,punjab,2004
5820,1182001112.0,6,8,1,male,yes,yes,rural,punjab,1182,punjab,2004
5821,1182001113.0,7,7,1,male,yes,yes,rural,punjab,1182,punjab,2004
5822,1182001115.0,3,14,1,male,yes,yes,rural,punjab,1182,punjab,2004
5823,1182001115.0,4,12,1,male,yes,yes,rural,punjab,1182,punjab,2004
5824,1182001115.0,5,12,1,male,yes,yes,rural,punjab,1182,punjab,2004
5825,1182001115.0,6,10,1,male,yes,yes,rural,punjab,1182,punjab,2004
5826,1182001115.0,7,7,1,female,yes,yes,rural,punjab,1182,punjab,2004
5827,1182001901.0,5,15,1,female,yes,yes,rural,punjab,1182,punjab,2004
5828,1182001901.0,6,13,1,male,yes,yes,rural,punjab,1182,punjab,2004
5829,1182001902.0,5,10,1,male,yes,yes,rural,punjab,1182,punjab,2004
5830,1182001903.0,3,11,1,male,yes,yes,rural,punjab,1182,punjab,2004
5831,1182001903.0,4,9,1,male,yes,yes,rural,punjab,1182,punjab,2004
5832,1182001903.0,5,5,1,female,no,,rural,punjab,1182,punjab,2004
5833,1182001904.0,3,10,1,male,yes,yes,rural,punjab,1182,punjab,2004
5834,1182001904.0,4,8,1,female,yes,yes,rural,punjab,1182,punjab,2004
5835,1182001904.0,5,6,1,female,yes,yes,rural,punjab,1182,punjab,2004
5836,1182001905.0,3,13,1,male,yes,yes,rural,punjab,1182,punjab,2004
5837,1182001905.0,4,11,1,male,yes,yes,rural,punjab,1182,punjab,2004
5838,1182001905.0,5,9,1,female,yes,yes,rural,punjab,1182,punjab,2004
5839,1182001905.0,6,7,1,female,yes,yes,rural,punjab,1182,punjab,2004
5840,1182001906.0,2,13,1,male,yes,yes,rural,punjab,1182,punjab,2004
5841,1182001906.0,3,10,1,female,yes,yes,rural,punjab,1182,punjab,2004
5842,1182001906.0,4,5,1,male,yes,yes,rural,punjab,1182,punjab,2004
5843,1182001907.0,4,14,1,female,yes,yes,rural,punjab,1182,punjab,2004
5844,1182001907.0,5,12,1,male,yes,yes,rural,punjab,1182,punjab,2004
5845,1182001908.0,3,7,1,male,yes,yes,rural,punjab,1182,punjab,2004
5846,1182001909.0,3,5,1,male,yes,yes,rural,punjab,1182,punjab,2004
5847,1182001910.0,3,14,1,male,yes,yes,rural,punjab,1182,punjab,2004
5848,1182001910.0,4,12,1,female,yes,yes,rural,punjab,1182,punjab,2004
5849,1182001910.0,5,10,1,female,yes,yes,rural,punjab,1182,punjab,2004
5850,1182001910.0,6,7,1,female,yes,yes,rural,punjab,1182,punjab,2004
5851,1182001911.0,4,14,1,male,no,,rural,punjab,1182,punjab,2004
5852,1182001911.0,5,12,1,male,no,,rural,punjab,1182,punjab,2004
5853,1182001911.0,6,7,1,male,no,,rural,punjab,1182,punjab,2004
5854,1182001912.0,5,12,1,male,yes,yes,rural,punjab,1182,punjab,2004
5855,1182001912.0,6,10,1,female,yes,yes,rural,punjab,1182,punjab,2004
5856,1182001912.0,7,6,1,male,yes,yes,rural,punjab,1182,punjab,2004
5857,1182001912.0,8,5,1,female,no,,rural,punjab,1182,punjab,2004
5858,1182001912.0,11,7,1,male,yes,yes,rural,punjab,1182,punjab,2004
5859,1182001912.0,12,6,1,male,yes,yes,rural,punjab,1182,punjab,2004
5860,1182001913.0,5,12,1,female,yes,yes,rural,punjab,1182,punjab,2004
5861,1182001913.0,6,5,1,female,yes,yes,rural,punjab,1182,punjab,2004
5862,1182001914.0,6,13,1,male,yes,yes,rural,punjab,1182,punjab,2004
5863,1182001914.0,7,10,1,female,yes,yes,rural,punjab,1182,punjab,2004
